"frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","chi2","uncertainty [nm]","detections"
175.0,2644.791613306906,8209.77870129143,143.88708688334853,459.2896016638653,9.463187566817357,9.528550417498998,NaN,16.61083319222406,5.0
176.0,10844.868152734558,5396.699469234036,167.54322502303995,119.1138344314426,9.669938499059448,2.496207577620927,600.2804588233431,28.791914986123494,1.0
176.0,13703.15932954116,825.5110834267384,142.33264790592102,87.60390561865128,9.310457718321532,2.3301621624892443,586.2514993183369,27.783462377801833,1.0
176.0,18654.847176560226,11141.80684993017,128.71830635594443,60.6953399764512,11.836517441289592,2.3456769984693477,503.9326992687052,31.36272811301004,1.0
176.0,39439.76450379394,3944.709084129356,155.98065380388388,79.70586873657095,8.683583143457266,2.0539557135893785,513.3967375608743,31.98698624152532,1.0
176.0,1462.5719881511488,21051.750659929727,145.81519048743334,667.4279030768213,9.254692707164972,13.629665231349769,NaN,15.874363243981067,7.0
176.0,20958.19566954569,17631.022215908317,152.29204324165465,202.00186229069007,11.883205987477124,3.921878884925645,NaN,20.958345906679476,2.0
177.0,11245.149805256026,20291.261749940393,135.4339210235865,77.34884052274438,11.51890238576395,1.5452296131916854,240.90928784842075,25.1729753168675,1.0
177.0,6912.770208962594,2001.581461355541,153.35095430996034,570.4364872570055,8.515768046016374,11.611581512939471,NaN,17.63959388488815,6.0
177.0,18713.4238433635,11113.778548037073,213.02235987973512,619.817658518748,10.90173451597802,7.7668605775487665,NaN,21.617327317523234,4.0
177.0,26840.57021218799,2910.7528607314043,116.41603270359698,112.5756599060029,10.473977320076756,3.884008648443765,NaN,21.78005680278852,2.0
178.0,11370.0166481105,20284.112140684018,175.7977905786563,138.58480645064938,12.252853365960712,2.1277382816959864,379.21456139131647,26.123438357556612,1.0
178.0,34540.4663600828,30116.078268114383,138.42377126158064,70.35713437543036,8.99785432156597,1.5514467423060072,286.1580384671235,27.3910694661884,1.0
178.0,37157.64183587839,20729.56947472135,125.89012526218349,89.75780053265946,9.59313121249505,2.34808044018769,621.5357990532362,23.359251593395793,1.0
178.0,13705.289023392888,766.3786424621247,135.2066123877307,683.8025737258718,10.059530306166272,14.750858771844454,NaN,14.46588553608134,7.0
178.0,25632.280535045036,16266.825685497031,145.99359956709836,268.5956571027875,11.989223759757067,4.5721201612728954,NaN,17.20125558460932,2.0
178.0,38376.76317261234,2071.4553111796886,140.92373168024488,192.7517006893942,8.593997059081378,3.8763856374312935,NaN,19.332138600486406,2.0
179.0,11502.8617369028,20499.48549557443,162.28412476826185,128.32979470726957,12.375533058774035,2.3649908197220353,450.9881392303093,25.65798944107799,1.0
179.0,13539.842349481014,27721.41314510325,119.67649105555383,65.15557397004522,10.611235765067146,1.7387702318345586,339.3642720897882,24.815384274641847,1.0
179.0,26847.78805103372,2972.0454938712624,113.46523986678866,60.73631545989195,10.163511830406227,2.1377713109456455,506.29640027612095,25.703325055230767,1.0
179.0,12397.874758498474,17848.80383344117,145.1903156348749,369.8102868180153,12.236550040348837,6.518309459404155,NaN,15.97851027780646,3.0
180.0,10423.93190024867,8243.741455285375,145.21843850279174,65.89537263463697,10.350628170605683,1.9471651957348186,462.7334423395475,32.46009320960047,1.0
180.0,11623.666289923782,20693.353861909167,169.80771015828458,152.05795570967894,12.233706709038637,2.4932087960653635,503.63526679217296,24.75348386385473,1.0
180.0,18139.44632791245,39630.980442596396,191.6099687728812,103.83146535326236,8.307971750025047,1.947391541248018,434.539601504868,34.543294545881956,1.0
180.0,25733.776068984076,16853.67853768148,181.70651731306506,107.29391479051675,12.655144685143023,2.4651407626035384,483.34269702332404,34.64526288300623,1.0
180.0,37243.09004197793,20734.496225668354,129.4001273973912,69.63046367135068,9.80633506159865,2.4047453958649148,693.566609117408,28.980920881347426,1.0
180.0,37463.61682551337,22493.903857798086,134.66485528893924,87.26453366239544,9.326407410841206,2.1098666250237312,558.8203836032036,25.07599320454215,1.0
180.0,14760.821459505025,37401.593982686434,139.63098580208904,340.1871108762423,10.005443608341377,7.182676268090284,NaN,16.94877232507632,4.0
181.0,10331.343006183175,3374.0913286155496,191.8970589509935,104.22212683513708,9.051263726477272,2.03837779011491,454.42966234595184,35.16195511363537,1.0
181.0,12043.145857660058,21194.32321820041,181.73275105217246,150.20183266325603,10.826340987656435,2.4484987688958557,548.8595883633318,27.175981491566564,1.0
181.0,14709.828207085699,37443.02673983865,167.5790444226464,86.39777164522478,9.817395163083084,1.9866982212795445,441.0612106090244,32.926620088842256,1.0
181.0,20973.737995163934,17580.909016216567,111.48256226354299,60.74323039002948,12.008425455722303,1.7872630141199364,290.12573534675136,23.991944149300195,1.0
181.0,21817.67325392197,922.9426777878793,141.41993155024696,90.742897651907,9.155007142863525,2.3063900180658723,501.06321836053286,26.7952326284935,1.0
181.0,22865.812799010124,11918.857038796566,190.97645714120722,134.87746700939053,11.283784012241604,1.9848775613618288,334.54606488267444,28.973302611266593,1.0
181.0,25109.142582779634,16804.5774774848,154.8140942883026,282.9966390256877,12.897837884800158,4.124340084951952,NaN,17.2250520323176,2.0
181.0,33669.109539895275,40121.89010638617,119.55293285508372,130.61461135931177,8.103305238916953,4.018729370977206,NaN,20.616734766643468,2.0
182.0,10355.615564659485,3435.383181318012,219.52079846880653,122.81573499655455,9.014640606079181,2.1168093143311175,455.4962155569709,38.46267098030296,1.0
182.0,18665.869087366562,11109.792324119815,134.99583973044946,58.35318224471152,11.82616963170596,2.2321849706353305,457.22989949427773,33.73823790938157,1.0
182.0,33722.676952613954,40098.49065928309,125.4462665894831,67.75262192123289,8.16048767667599,1.5775042456804484,344.6367184369243,25.056424290440596,1.0
182.0,2617.3928920180642,8199.678295132015,167.1098070303109,843.0522545332161,8.84917868537264,15.935928580305347,NaN,18.502432442713097,8.0
182.0,22917.504851969126,11955.84312280143,143.17807802318274,575.4726375254158,12.067351526237207,9.271761212243428,NaN,13.492616253750812,4.0
182.0,26829.730914077943,2917.7209020934692,124.17320579953912,190.4961392621313,10.070126819123201,6.49243318764108,NaN,21.075971036576323,3.0
183.0,10372.412177188336,3337.361195035339,189.08245700488396,108.826108373217,9.857550058697292,2.1111824979475617,507.23330012381837,33.895787396693954,1.0
183.0,10421.785784650367,8270.545184389175,154.75362533855377,76.15842438713793,10.141431592263883,1.70819275761194,327.6973592073137,30.662675135793013,1.0
183.0,16284.896943572901,9918.951685792637,176.56637794115002,224.00567451082588,10.705583183371079,2.568211963416784,578.5645159731766,20.32961882762168,1.0
183.0,18634.51661380251,11216.942206759633,302.52144617972925,232.09153834244478,9.429750332187977,2.745624019737006,593.5854454761342,44.14304311488045,1.0
183.0,25158.24668891078,16732.266442449494,128.07953356369407,152.73811687169183,12.275815588965129,2.289161014733062,446.828654302848,16.97395298785404,1.0
183.0,13548.840830819021,27740.040091836127,134.61700012547357,167.11420073789705,11.479474838829727,4.639373322824809,NaN,21.866051533821178,2.0
183.0,32721.969447525124,5572.0579300963045,145.2428207609734,243.0810040340907,9.443138185868523,3.9067228473484876,NaN,17.181203102341787,2.0
183.0,34525.51232698474,30080.431526351233,127.15354318682091,138.8087641451969,9.295030313469406,3.5003044703327646,NaN,20.28576046282307,2.0
184.0,10348.592289728625,3287.181135114695,240.29175196405944,145.15204534546191,8.892909236194106,1.6600385941035067,285.82089953856723,35.19060523202316,1.0
184.0,32003.788519039786,26414.94932335059,163.5659818409332,87.43850740842674,10.815893668316136,1.7813100910129442,309.53091564579216,30.462816020084936,1.0
184.0,37215.85967136551,20725.99337342092,133.56309967244246,99.62042250367155,10.126608109811608,2.446511249791618,592.5421393544224,23.832399073588483,1.0
184.0,12395.197689112174,17861.52809557281,147.3492449659125,426.4845900561717,12.160964607252156,8.512945147420865,NaN,17.06495508409443,4.0
184.0,18704.928985306567,11140.398392947973,183.6949414834919,1119.0491424050945,11.360888826785327,18.559755324478267,NaN,19.227770461216217,8.0
185.0,13723.147854561064,821.9109615674527,154.48327450873418,96.98022064872198,9.878847825794347,1.8474664110811334,361.4953509704615,26.778270279505882,1.0
185.0,28582.198727444556,25462.271786576435,182.18492202217044,103.99211164344116,10.600455982907485,2.192279092943593,542.0283624905771,33.75678751020208,1.0
185.0,30188.631392888572,7109.4935980205255,116.9626868482325,58.43407126732606,11.623918262313145,1.8096189738444126,321.8554528498575,26.09497819419429,1.0
185.0,39395.91139371544,3969.0983635214684,145.63033294763392,148.03992570097728,9.082018265318187,2.0349289694568045,455.2126561225864,19.605239256635652,1.0
186.0,10420.763236325447,3356.0089421376015,192.480842792252,105.556744673354,9.006573636777732,1.920767951497764,400.87464763976817,34.18156260887144,1.0
187.0,589.1423063027072,12747.215155465756,124.81431660413128,90.42929150933992,9.289740378962428,1.985952625952939,375.3873413410319,21.97849420692103,1.0
187.0,16229.586566190666,9877.11770878199,159.70768768553742,84.7764380009686,11.224228863181674,1.9052974285300721,339.2173861226793,30.814141662693366,1.0
187.0,20961.195317380734,17647.447432631656,157.32966945616835,98.25532821894924,11.464195580177915,2.427156664790255,477.09303334176855,29.876504741210734,1.0
187.0,30040.618843769997,562.4992564491611,165.5897758942801,87.79753383239739,8.509769295915646,2.155224991508529,516.3658225513667,33.071228915416675,1.0
187.0,33684.11151243599,40065.61888310383,158.8525129576521,75.23253423727031,7.640112128975036,1.7846907739705482,507.6874370964508,32.41885994059235,1.0
187.0,6905.701770773342,1988.0419040692682,143.25660296248645,138.6221757002794,8.644763421556293,4.0425884527594205,NaN,25.75136328540521,2.0
187.0,13532.469379135819,27727.514557962204,135.66332814535434,125.73762751019464,11.32229698527366,4.256095284084818,NaN,26.28167686004641,2.0
187.0,13709.174563208837,754.4035005142532,155.37815282704778,368.70476262649856,9.45156261704715,6.105870720869233,NaN,17.136821956684,3.0
188.0,22914.05942647123,11938.392817042068,186.40216624028326,468.5626085988503,11.284793709558755,6.573524311410097,NaN,19.650295487867243,3.0
189.0,7881.032908034957,28147.704503573506,147.32143815625778,78.57840271105776,9.884669349191814,1.4927567928818886,223.10282587498781,27.321190693806265,1.0
189.0,14705.0237519939,37367.377223086434,173.9541464600501,91.77870836433081,9.561973102760534,1.8381118050885297,319.55001237553427,32.29915343034561,1.0
189.0,19850.277035161667,2955.143029510209,101.61351221378256,45.95169749209165,11.074813615766207,1.8637556203732482,363.5617306543567,25.845752948317802,1.0
189.0,20625.829020547593,37719.50658656034,190.73210055091243,159.74104095969736,8.902857104254585,2.3334596747489917,607.5908957678744,27.314293195296035,1.0
189.0,34458.0490608376,30159.018950461497,188.9676898337322,100.7738071814591,8.365038032473054,1.7017032186818217,336.2877856641618,32.96700963270038,1.0
189.0,22942.32221692926,11965.453693239653,143.92440105707342,880.400944602047,11.990910449475551,13.036877938829996,NaN,11.90999519621602,6.0
190.0,14760.239854520809,37429.405653467606,151.52740801946945,178.58554118656602,10.083135759106181,2.173589778326753,524.7822261781138,18.594459832244702,1.0
190.0,26820.22715054561,2891.8802557991553,118.4954180575093,62.08863767343548,9.903643640086226,2.05275497797017,466.88596573839357,26.42394021964434,1.0
190.0,37195.126495611956,20788.751858941145,122.62653656659191,67.18639265206517,9.514096129183654,2.379911985887223,726.6329901155351,27.53047039129846,1.0
191.0,2664.256696498169,8226.673379420254,139.67947138511727,78.30817468475065,9.76676797196279,1.9371073277732913,438.2842787106111,27.463011952993682,1.0
191.0,18716.35146643153,11141.005460900933,193.5745120188045,358.49700263344283,11.049305042372453,6.871278144870549,NaN,26.85888372562872,3.0
192.0,26855.624074023304,2931.580576109247,161.6002156459676,86.37660182282802,9.438557702392119,2.0239560543207658,415.8226378067356,31.574813736444963,1.0
192.0,2653.4947854579805,8175.075772537404,183.76632458018236,214.0592716071738,8.512981791553583,4.216894366666857,NaN,27.567697366005838,2.0
192.0,6928.828151351307,1994.586641972493,139.5181941297278,714.7613290838029,8.780662792036766,15.258568397693237,NaN,15.06566885003846,8.0
192.0,13717.980332789191,795.2951522595095,143.58925891735439,708.8349681536515,9.82640076980011,12.719752179003404,NaN,13.984628477078171,6.0
192.0,21608.91960923895,5400.05979512981,175.47013205347122,1490.3845468562984,11.521439495515564,17.151559507301023,NaN,12.884470941453895,7.0
192.0,38374.87865392815,2091.12317058228,152.81999906059016,481.98092021288426,7.95837047339181,10.322044397795839,NaN,18.62562893218339,5.0
193.0,14786.464954424519,37415.573624227094,175.06295721737933,92.89639018353286,9.75272698157695,1.9002195684891277,358.90897478660986,32.68941275662841,1.0
193.0,39449.101009479615,3935.0238955258333,138.02635431467326,460.63134732548224,8.807284873574059,12.702507752835698,NaN,18.92930578835214,6.0
194.0,2607.321644925744,8246.375130828057,166.251685801135,96.87630805698838,9.021087704722728,1.674483549071155,344.38087497642505,28.578166526345925,1.0
194.0,4974.608027970116,3514.8675368582694,143.31698864790516,68.55708090815698,8.769880510211541,2.5684260800913497,708.0764847070271,34.808702625620015,1.0
194.0,14721.972518158815,37401.94644471559,133.52187698559794,67.41494227890445,10.450978238778502,1.7808070045133062,358.5314756395749,27.897803188002158,1.0
194.0,18931.121421581534,34756.48363068075,126.19075818577626,65.16126209333191,9.731001418985796,1.869114020838731,390.5512193772536,26.950575989220283,1.0
194.0,28602.73216890086,25399.954913713627,152.49409978318397,552.0921786682027,11.58855228259198,10.424743385819813,NaN,16.65508225659691,5.0
195.0,30084.026625808787,564.9677977013737,150.3665474797298,77.97593027714801,8.476329214293841,2.228707281897738,565.7599539197932,31.894976100462912,1.0
195.0,26825.30963597804,2925.089619801141,113.18235413838839,114.30005387682885,10.525760463210705,4.584116894010371,NaN,22.404347646986242,2.0
196.0,2574.138091581754,8196.788331125286,127.5410633873307,64.98806484403315,9.566235041137496,1.4727418145128395,241.79114344735595,25.823289759653672,1.0
196.0,4820.706922016483,15332.143350430686,131.97659118399164,78.8773755856581,10.722829997640092,2.5456274029899957,653.8685700794201,27.90897688998716,1.0
196.0,24776.091214807348,27143.41453948007,141.0075592362241,69.43119848982062,11.100051279637395,2.21858682211646,489.12693485360114,31.618969097933306,1.0
196.0,31934.994053861585,26381.28630736335,91.73959563892382,54.05137687533176,10.985861659647666,2.351266273869083,584.0350840182444,21.965200302410455,1.0
196.0,1499.8454047536877,21058.72807131737,164.8842753038068,357.70378082662234,8.662930464325667,6.692729716597901,NaN,20.297694106116108,3.0
197.0,4805.416586413151,15273.600701441246,201.37680480876196,112.77760889881249,9.819419796250262,1.7368352267543723,287.8674893120544,33.481308976986504,1.0
